gem17,gem17name,fl17,bev17,kennziffer,name,krs17,
1054065,Klanxbüll,10.63,995,1054989,Südtondern,1054000,Nordfriesland
1054068,Klixbüll,17.44,968,1054989,Südtondern,1054000,Nordfriesland
1054070,Koldenbüttel,25.8,907,1054992,Nordsee-Treene,1054000,Nordfriesland
1054071,Kolkerheide,2.1,59,1054994,Mittleres Nordfriesland,1054000,Nordfriesland
1054072,Kotzenbüll,7.77,209,1054917,Eiderstedt,1054000,Nordfriesland
1054073,Ladelund,24.09,"1,370",1054989,Südtondern,1054000,Nordfriesland
1054074,Langeneß,11.57,140,1054959,Pellworm,1054000,Nordfriesland
1054075,Langenhorn,47.4,"3,242",1054994,Mittleres Nordfriesland,1054000,Nordfriesland
1054076,Leck,29.79,"7,785",1054989,Südtondern,1054000,Nordfriesland
1054077,Lexgaard,5.24,48,1054989,Südtondern,1054000,Nordfriesland
1054078,List auf Sylt,18.47,"1,484",1054939,Landschaft Sylt,1054000,Nordfriesland
1054079,Löwenstedt,19.62,646,1054953,Viöl,1054000,Nordfriesland
1054080,Lütjenholm,10.71,315,1054994,Mittleres Nordfriesland,1054000,Nordfriesland
1054083,Midlum,8.5,443,1054988,Föhr-Amrum,1054000,Nordfriesland
1054084,Mildstedt,8.71,"3,801",1054992,Nordsee-Treene,1054000,Nordfriesland
1054085,Nebel,11.96,935,1054988,Föhr-Amrum,1054000,Nordfriesland
1054086,Neukirchen,31.58,"1,142",1054989,Südtondern,1054000,Nordfriesland
1054087,Nieblum,7.86,582,1054988,Föhr-Amrum,1054000,Nordfriesland
1054088,"Niebüll, Stadt",30.63,"10,006",1054989,Südtondern,1054000,Nordfriesland
1054089,Norddorf auf Amrum,5.9,566,1054988,Föhr-Amrum,1054000,Nordfriesland
1054090,Norderfriedrichskoog,5.31,53,1054917,Eiderstedt,1054000,Nordfriesland
1054091,Nordstrand,57.21,"2,275",1054992,Nordsee-Treene,1054000,Nordfriesland
1054092,Norstedt,13.5,401,1054953,Viöl,1054000,Nordfriesland
1054093,Ockholm,18.64,301,1054994,Mittleres Nordfriesland,1054000,Nordfriesland
1054094,Oevenum,10.87,439,1054988,Föhr-Amrum,1054000,Nordfriesland
1054095,Oldenswort,45.84,"1,261",1054917,Eiderstedt,1054000,Nordfriesland
1054096,Oldersbek,10.82,730,1054992,Nordsee-Treene,1054000,Nordfriesland
1054097,Olderup,9.94,444,1054992,Nordsee-Treene,1054000,Nordfriesland
1054098,Oldsum,13.31,507,1054988,Föhr-Amrum,1054000,Nordfriesland
1054099,Ostenfeld (Husum),27.67,"1,544",1054992,Nordsee-Treene,1054000,Nordfriesland
1054100,Osterhever,18.5,225,1054917,Eiderstedt,1054000,Nordfriesland
1054101,Oster-Ohrstedt,11.29,605,1054953,Viöl,1054000,Nordfriesland
1054103,Pellworm,37.44,"1,137",1054959,Pellworm,1054000,Nordfriesland
1054104,Poppenbüll,15.52,222,1054917,Eiderstedt,1054000,Nordfriesland
1054105,Ramstedt,5.42,422,1054992,Nordsee-Treene,1054000,Nordfriesland
1054106,Rantrum,13.69,"1,859",1054992,Nordsee-Treene,1054000,Nordfriesland
1054108,Reußenköge,45.91,316,1054108,Reußenköge,1054000,Nordfriesland
1054109,Risum-Lindholm,36.03,"3,776",1054989,Südtondern,1054000,Nordfriesland
1054110,Rodenäs,19.84,404,1054989,Südtondern,1054000,Nordfriesland
1054113,Sankt Peter-Ording,28.32,"3,960",1054917,Eiderstedt,1054000,Nordfriesland
1054116,Schwabstedt,19.64,"1,320",1054992,Nordsee-Treene,1054000,Nordfriesland
1054118,Schwesing,15.63,950,1054953,Viöl,1054000,Nordfriesland
1054119,Seeth,13.76,767,1054992,Nordsee-Treene,1054000,Nordfriesland
1054120,Simonsberg,17.09,823,1054992,Nordsee-Treene,1054000,Nordfriesland
1054121,Sönnebüll,4.29,291,1054994,Mittleres Nordfriesland,1054000,Nordfriesland
1054123,Sollwitt,10.95,274,1054953,Viöl,1054000,Nordfriesland
1054124,Sprakebüll,11.37,250,1054989,Südtondern,1054000,Nordfriesland
1054125,Stadum,19.74,984,1054989,Südtondern,1054000,Nordfriesland
1054126,Stedesand,15.19,882,1054989,Südtondern,1054000,Nordfriesland
1054128,Struckum,8.92,"1,005",1054994,Mittleres Nordfriesland,1054000,Nordfriesland
1054129,Süderende,2.59,182,1054988,Föhr-Amrum,1054000,Nordfriesland
1054130,Süderhöft,2.6,22,1054992,Nordsee-Treene,1054000,Nordfriesland
1054131,Süderlügum,26.59,"2,356",1054989,Südtondern,1054000,Nordfriesland
1054132,Südermarsch,30.23,144,1054992,Nordsee-Treene,1054000,Nordfriesland
1054134,Tating,29.49,998,1054917,Eiderstedt,1054000,Nordfriesland
1054135,Tetenbüll,36.43,619,1054917,Eiderstedt,1054000,Nordfriesland
1054136,Tinningstedt,8.91,259,1054989,Südtondern,1054000,Nordfriesland
1054138,"Tönning, Stadt",44.41,"4,986",1054138,"Tönning, Stadt",1054000,Nordfriesland
1054140,Tümlauer Koog,6.2,107,1054917,Eiderstedt,1054000,Nordfriesland
1054141,Uelvesbüll,10.23,297,1054992,Nordsee-Treene,1054000,Nordfriesland
1054142,Uphusum,7.06,376,1054989,Südtondern,1054000,Nordfriesland
1054143,Utersum,5.26,407,1054988,Föhr-Amrum,1054000,Nordfriesland
1054144,Viöl,18.95,"2,244",1054953,Viöl,1054000,Nordfriesland
1054145,Vollerwiek,4.62,211,1054917,Eiderstedt,1054000,Nordfriesland
1054146,Vollstedt,6.18,184,1054994,Mittleres Nordfriesland,1054000,Nordfriesland
1054148,Welt,8.2,217,1054917,Eiderstedt,1054000,Nordfriesland
1054149,Wenningstedt-Braderup (Sylt),6.16,"1,442",1054939,Landschaft Sylt,1054000,Nordfriesland
1054150,Westerhever,13.32,98,1054917,Eiderstedt,1054000,Nordfriesland
1054152,Wester-Ohrstedt,18.54,"1,036",1054953,Viöl,1054000,Nordfriesland
1054154,Westre,19.13,359,1054989,Südtondern,1054000,Nordfriesland
1054156,Winnert,18.88,718,1054992,Nordsee-Treene,1054000,Nordfriesland
1054157,Wisch,3.05,105,1054992,Nordsee-Treene,1054000,Nordfriesland
1054158,Witsum,1.59,49,1054988,Föhr-Amrum,1054000,Nordfriesland
1054159,Wittbek,19.91,770,1054992,Nordsee-Treene,1054000,Nordfriesland
1054160,Wittdün auf Amrum,2.6,813,1054988,Föhr-Amrum,1054000,Nordfriesland
1054161,Witzwort,28.14,"1,046",1054992,Nordsee-Treene,1054000,Nordfriesland
1054162,Wobbenbüll,1.69,439,1054992,Nordsee-Treene,1054000,Nordfriesland
1054163,Wrixum,7.56,643,1054988,Föhr-Amrum,1054000,Nordfriesland
1054164,"Wyk auf Föhr, Stadt",8,"4,174",1054988,Föhr-Amrum,1054000,Nordfriesland
1054165,Galmsbüll,49.05,599,1054989,Südtondern,1054000,Nordfriesland
1054166,Emmelsbüll-Horsbüll,35.73,876,1054989,Südtondern,1054000,Nordfriesland
1054167,Enge-Sande,24.82,"1,090",1054989,Südtondern,1054000,Nordfriesland
1054168,Sylt,57.33,"13,638",1054168,Sylt,1054000,Nordfriesland
1055001,Ahrensbök,95.37,"8,281",1055001,Ahrensbök,1055000,Ostholstein
1055002,Altenkrempe,36.64,"1,106",1055991,Ostholstein-Mitte,1055000,Ostholstein
1055004,"Bad Schwartau, Stadt",18.39,"19,997",1055004,"Bad Schwartau, Stadt",1055000,Ostholstein
1055006,Beschendorf,8.54,557,1055946,Lensahn,1055000,Ostholstein
1055007,Bosau,64.25,"3,404",1057939,Großer Plöner See,1055000,Ostholstein
1055010,Dahme,9.11,"1,244",1055010,Dahme,1055000,Ostholstein
1055011,Damlos,9.35,592,1055946,Lensahn,1055000,Ostholstein
1055012,"Eutin, Stadt",41.4,"16,946",1055012,"Eutin, Stadt",1055000,Ostholstein
1055014,Göhl,21.2,"1,112",1055943,Oldenburg-Land,1055000,Ostholstein
1055015,Gremersdorf,45.76,"1,485",1055943,Oldenburg-Land,1055000,Ostholstein
1055016,Grömitz,51.11,"7,240",1055016,Grömitz,1055000,Ostholstein
1055017,Großenbrode,20.98,"2,202",1055943,Oldenburg-Land,1055000,Ostholstein
1055018,Grube,20.2,"1,022",1055018,Grube,1055000,Ostholstein
1055020,Harmsdorf,17.82,645,1055946,Lensahn,1055000,Ostholstein
1055021,"Heiligenhafen, Stadt",18.32,"9,117",1055021,"Heiligenhafen, Stadt",1055000,Ostholstein
1055022,Heringsdorf,29.43,"1,158",1055943,Oldenburg-Land,1055000,Ostholstein
1055023,Kabelhorst,5.74,449,1055946,Lensahn,1055000,Ostholstein
1055024,Kasseedorf,33.77,"1,474",1055991,Ostholstein-Mitte,1055000,Ostholstein
1055025,Kellenhusen (Ostsee),8.17,"1,106",1055025,Kellenhusen (Ostsee),1055000,Ostholstein
1055027,Lensahn,27.7,"5,011",1055946,Lensahn,1055000,Ostholstein
1055028,Malente,69.06,"10,607",1055028,Malente,1055000,Ostholstein
1055029,Manhagen,9.63,381,1055946,Lensahn,1055000,Ostholstein
1055031,Neukirchen,28.5,"1,198",1055943,Oldenburg-Land,1055000,Ostholstein
1055032,"Neustadt in Holstein, Stadt",19.74,"15,187",1055032,"Neustadt in Holstein, Stadt",1055000,Ostholstein
1055033,"Oldenburg in Holstein, Stadt",39.68,"9,806",1055033,"Oldenburg in Holstein, Stadt",1055000,Ostholstein
1055035,Ratekau,59.61,"15,285",1055035,Ratekau,1055000,Ostholstein
1055036,Riepsdorf,25.81,892,1055946,Lensahn,1055000,Ostholstein
1055037,Schashagen,41.46,"2,137",1055991,Ostholstein-Mitte,1055000,Ostholstein
1055038,Schönwalde am Bungsberg,39.06,"2,533",1055991,Ostholstein-Mitte,1055000,Ostholstein
1055039,Sierksdorf,19.5,"1,618",1055991,Ostholstein-Mitte,1055000,Ostholstein
1055040,Stockelsdorf,56.7,"17,071",1055040,Stockelsdorf,1055000,Ostholstein
1055041,Süsel,75.31,"5,052",1055041,Süsel,1055000,Ostholstein
1055042,Timmendorfer Strand,20.13,"8,787",1055042,Timmendorfer Strand,1055000,Ostholstein
1055043,Wangels,67.12,"2,159",1055943,Oldenburg-Land,1055000,Ostholstein
1055044,Scharbeutz,52.53,"11,187",1055044,Scharbeutz,1055000,Ostholstein
1055046,"Fehmarn, Stadt",185.49,"12,536",1055046,"Fehmarn, Stadt",1055000,Ostholstein
1056001,Appen,20.28,"4,775",1056990,Geest und Marsch Südholstein,1056000,Pinneberg
1056002,"Barmstedt, Stadt",17.17,"10,331",1056002,"Barmstedt, Stadt",1056000,Pinneberg
1056003,Bevern,8.04,585,1056960,Rantzau,1056000,Pinneberg
1056004,Bilsen,6.2,805,1056960,Rantzau,1056000,Pinneberg
1056005,Bönningstedt,12.05,"4,545",1056005,Bönningstedt,1056000,Pinneberg
1056006,Bokel,16.02,592,1056936,Hörnerkirchen,1056000,Pinneberg
1056008,Bokholt-Hanredder,8.56,"1,279",1056960,Rantzau,1056000,Pinneberg
1056009,Borstel-Hohenraden,14.88,"2,487",1056987,Pinnau,1056000,Pinneberg
1056010,Brande-Hörnerkirchen,13.14,"1,617",1056936,Hörnerkirchen,1056000,Pinneberg
1056011,Bullenkuhlen,3.94,351,1056960,Rantzau,1056000,Pinneberg
1056013,Ellerbek,9.11,"4,160",1056987,Pinnau,1056000,Pinneberg
1056014,Ellerhoop,10.8,"1,494",1056960,Rantzau,1056000,Pinneberg
1056015,"Elmshorn, Stadt",21.37,"49,618",1056015,"Elmshorn, Stadt",1056000,Pinneberg
1056016,Groß Nordende,5.64,815,1056990,Geest und Marsch Südholstein,1056000,Pinneberg
1056017,Groß Offenseth-Aspern,10.56,421,1056960,Rantzau,1056000,Pinneberg
1056018,Halstenbek,12.58,"17,700",1056018,Halstenbek,1056000,Pinneberg
1056019,Haselau,18.88,"1,047",1056990,Geest und Marsch Südholstein,1056000,Pinneberg
1056020,Haseldorf,18.08,"1,800",1056990,Geest und Marsch Südholstein,1056000,Pinneberg
1056021,Hasloh,11.07,"3,623",1056021,Hasloh,1056000,Pinneberg
1056022,Heede,15.48,731,1056960,Rantzau,1056000,Pinneberg
1056023,Heidgraben,5.38,"2,675",1056990,Geest und Marsch Südholstein,1056000,Pinneberg
1056024,Heist,9.96,"2,824",1056990,Geest und Marsch Südholstein,1056000,Pinneberg
1056025,Helgoland,4.2,"1,246",1056025,Helgoland,1056000,Pinneberg
1056026,Hemdingen,16.42,"1,673",1056960,Rantzau,1056000,Pinneberg
1056027,Hetlingen,24.1,"1,343",1056990,Geest und Marsch Südholstein,1056000,Pinneberg
1056028,Holm,16.05,"3,255",1056990,Geest und Marsch Südholstein,1056000,Pinneberg
1056029,Klein Nordende,10.79,"3,280",1056916,Elmshorn-Land,1056000,Pinneberg
1056030,Klein Offenseth-Sparrieshoop,16.92,"3,024",1056916,Elmshorn-Land,1056000,Pinneberg
1056031,Kölln-Reisiek,6.77,"3,215",1056916,Elmshorn-Land,1056000,Pinneberg
1056032,Kummerfeld,6.5,"2,345",1056987,Pinnau,1056000,Pinneberg
1056033,Seester,11.57,980,1056916,Elmshorn-Land,1056000,Pinneberg
1056034,Langeln,10.28,601,1056960,Rantzau,1056000,Pinneberg
1056035,Lutzhorn,21.72,800,1056960,Rantzau,1056000,Pinneberg
1056036,Moorrege,10.76,"4,392",1056990,Geest und Marsch Südholstein,1056000,Pinneberg
1056037,Neuendeich,8.54,536,1056990,Geest und Marsch Südholstein,1056000,Pinneberg
1056038,Osterhorn,6.38,423,1056936,Hörnerkirchen,1056000,Pinneberg
1056039,"Pinneberg, Stadt",21.54,"43,155",1056039,"Pinneberg, Stadt",1056000,Pinneberg
1056040,Prisdorf,5.23,"2,258",1056987,Pinnau,1056000,Pinneberg
1056041,"Quickborn, Stadt",43.17,"21,056",1056041,"Quickborn, Stadt",1056000,Pinneberg
1056042,Raa-Besenbek,12.99,555,1056916,Elmshorn-Land,1056000,Pinneberg
1056043,Rellingen,13.18,"14,391",1056043,Rellingen,1056000,Pinneberg
1056044,"Schenefeld, Stadt",9.99,"19,141",1056044,"Schenefeld, Stadt",1056000,Pinneberg
1056045,Seestermühe,23.35,885,1056916,Elmshorn-Land,1056000,Pinneberg
1056046,Seeth-Ekholt,6.89,850,1056916,Elmshorn-Land,1056000,Pinneberg
1056047,Tangstedt,12.52,"2,230",1056987,Pinnau,1056000,Pinneberg
1056048,"Tornesch, Stadt",20.61,"13,652",1056048,"Tornesch, Stadt",1056000,Pinneberg
1056049,"Uetersen, Stadt",11.43,"18,429",1056049,"Uetersen, Stadt",1056000,Pinneberg
1056050,"Wedel, Stadt",33.82,"33,347",1056050,"Wedel, Stadt",1056000,Pinneberg
1056051,Westerhorn,9.37,"1,325",1056936,Hörnerkirchen,1056000,Pinneberg
1057001,Ascheberg (Holstein),20.93,"2,998",1057001,Ascheberg (Holstein),1057000,Plön
1057002,Barmissen,5.15,156,1057947,Preetz-Land,1057000,Plön
1057003,Barsbek,8.73,542,1057955,Probstei,1057000,Plön
1057004,Behrensdorf (Ostsee),20.85,613,1057927,Amt Lütjenburg,1057000,Plön
1057005,Belau,14.89,366,1057985,Bokhorst-Wankendorf,1057000,Plön
1057006,Bendfeld,4.41,214,1057955,Probstei,1057000,Plön
1057007,Blekendorf,38.34,"1,738",1057927,Amt Lütjenburg,1057000,Plön
1057008,Bönebüttel,20.4,"2,034",1057008,Bönebüttel,1057000,Plön
1057009,Bösdorf,21.1,"1,347",1057009,Bösdorf,1057000,Plön
1057010,Boksee,5.53,453,1057947,Preetz-Land,1057000,Plön
1057011,Bothkamp,13.85,265,1057947,Preetz-Land,1057000,Plön
1057012,Brodersdorf,3.63,407,1057955,Probstei,1057000,Plön
1057013,Dannau,9.12,609,1057927,Amt Lütjenburg,1057000,Plön
1057015,Dersau,7.51,884,1057939,Großer Plöner See,1057000,Plön
1057016,Dobersdorf,21.91,"1,077",1057975,Selent/ Schlesen,1057000,Plön
1057017,Dörnick,4.3,265,1057939,Großer Plöner See,1057000,Plön
1057018,Fahren,3.6,130,1057955,Probstei,1057000,Plön
1057020,Fiefbergen,5.8,562,1057955,Probstei,1057000,Plön
1057021,Giekau,32.8,"1,026",1057927,Amt Lütjenburg,1057000,Plön
1057022,Grebin,24.14,948,1057939,Großer Plöner See,1057000,Plön
1057023,Großbarkau,2.93,228,1057947,Preetz-Land,1057000,Plön
1057024,Großharrie,13.16,498,1057985,Bokhorst-Wankendorf,1057000,Plön
1057025,Heikendorf,14.72,"8,180",1057982,Schrevenborn,1057000,Plön
1057026,Helmstorf,12.73,307,1057927,Amt Lütjenburg,1057000,Plön
1057027,Högsdorf,10.92,398,1057927,Amt Lütjenburg,1057000,Plön
1057028,Höhndorf,5.63,412,1057955,Probstei,1057000,Plön
1057029,Hohenfelde,10.54,"1,044",1057927,Amt Lütjenburg,1057000,Plön
1057030,Hohwacht (Ostsee),8.77,870,1057927,Amt Lütjenburg,1057000,Plön
1057031,Honigsee,11.27,471,1057947,Preetz-Land,1057000,Plön
1057032,Kalübbe,11.8,583,1057939,Großer Plöner See,1057000,Plön
1057033,Kirchbarkau,2.16,801,1057947,Preetz-Land,1057000,Plön
1057034,Kirchnüchel,10.09,183,1057927,Amt Lütjenburg,1057000,Plön
1057035,Klamp,9.72,664,1057927,Amt Lütjenburg,1057000,Plön
1057037,Klein Barkau,4.19,269,1057947,Preetz-Land,1057000,Plön
1057038,Kletkamp,11.52,84,1057927,Amt Lütjenburg,1057000,Plön
1057039,Köhn,13.16,816,1057955,Probstei,1057000,Plön
1057040,Krokau,4.45,412,1057955,Probstei,1057000,Plön
1057041,Krummbek,5.48,420,1057955,Probstei,1057000,Plön
1057042,Kühren,16.81,632,1057947,Preetz-Land,1057000,Plön
1057043,Laboe,5.23,"4,937",1057955,Probstei,1057000,Plön
1057044,Lammershagen,25.97,244,1057975,Selent/ Schlesen,1057000,Plön
1057045,Lebrade,18.59,635,1057939,Großer Plöner See,1057000,Plön
1057046,Lehmkuhlen,31.36,"1,314",1057947,Preetz-Land,1057000,Plön
1057047,Löptin,9.08,291,1057947,Preetz-Land,1057000,Plön
1057048,"Lütjenburg, Stadt",6.15,"5,347",1057927,Amt Lütjenburg,1057000,Plön
1057049,Lutterbek,3.23,366,1057955,Probstei,1057000,Plön
1057050,Martensrade,19.53,972,1057975,Selent/ Schlesen,1057000,Plön
1057051,Mönkeberg,2.78,"4,141",1057982,Schrevenborn,1057000,Plön
1057052,Mucheln,14.28,576,1057975,Selent/ Schlesen,1057000,Plön
1057053,Nehmten,22.04,285,1057939,Großer Plöner See,1057000,Plön
1057054,Nettelsee,6.47,431,1057947,Preetz-Land,1057000,Plön
1057055,Panker,22.76,"1,434",1057927,Amt Lütjenburg,1057000,Plön
1057056,Passade,4.32,331,1057955,Probstei,1057000,Plön
1057057,"Plön, Stadt",36.73,"8,933",1057057,"Plön, Stadt",1057000,Plön
1057058,Pohnsdorf,24.62,432,1057947,Preetz-Land,1057000,Plön
1057059,Postfeld,8.33,442,1057947,Preetz-Land,1057000,Plön
1057060,Prasdorf,4.77,443,1057955,Probstei,1057000,Plön
1057062,"Preetz, Stadt",14.4,"16,041",1057062,"Preetz, Stadt",1057000,Plön
1057063,Probsteierhagen,14.95,"2,117",1057955,Probstei,1057000,Plön
1057065,Rantzau,16.9,339,1057939,Großer Plöner See,1057000,Plön
1057066,Rastorf,20.01,812,1057947,Preetz-Land,1057000,Plön
1057067,Rathjensdorf,11.79,512,1057939,Großer Plöner See,1057000,Plön
1057068,Rendswühren,19.75,766,1057985,Bokhorst-Wankendorf,1057000,Plön
1057069,Ruhwinkel,13.13,982,1057985,Bokhorst-Wankendorf,1057000,Plön
1057070,Schellhorn,10.44,"1,493",1057947,Preetz-Land,1057000,Plön
1057071,Schillsdorf,26.5,844,1057985,Bokhorst-Wankendorf,1057000,Plön
1057072,Schlesen,7.99,550,1057975,Selent/ Schlesen,1057000,Plön
1057073,Schönberg (Holstein),11.64,"6,376",1057955,Probstei,1057000,Plön
1057074,Schönkirchen,15.96,"6,601",1057982,Schrevenborn,1057000,Plön
1057076,Schwartbuck,13.15,759,1057927,Amt Lütjenburg,1057000,Plön
1057077,Selent,4.33,"1,460",1057975,Selent/ Schlesen,1057000,Plön
1057078,Stakendorf,7.97,465,1057955,Probstei,1057000,Plön
1057079,Stein,3.81,773,1057955,Probstei,1057000,Plön
1057080,Stolpe,23.21,"1,274",1057985,Bokhorst-Wankendorf,1057000,Plön
1057081,Stoltenberg,7.78,326,1057955,Probstei,1057000,Plön
1057082,Tröndel,7.58,396,1057927,Amt Lütjenburg,1057000,Plön
1057083,Tasdorf,5.1,350,1057985,Bokhorst-Wankendorf,1057000,Plön
1057084,Wahlstorf,14.83,464,1057947,Preetz-Land,1057000,Plön
1057085,Wankendorf,13.34,"2,957",1057985,Bokhorst-Wankendorf,1057000,Plön
1057086,Warnau,3.98,341,1057947,Preetz-Land,1057000,Plön
1057087,Wendtorf,5.12,951,1057955,Probstei,1057000,Plön
1057088,Wisch,9.18,713,1057955,Probstei,1057000,Plön
1057089,Wittmoldt,5.71,164,1057939,Großer Plöner See,1057000,Plön
1057090,Fargau-Pratjau,23.53,832,1057975,Selent/ Schlesen,1057000,Plön
1057091,"Schwentinental, Stadt",17.82,"13,724",1057091,"Schwentinental, Stadt",1057000,Plön
1058001,Achterwehr,15.65,"1,006",1058903,Achterwehr,1058000,Rendsburg-Eckernförde
1058003,Alt Duvenstedt,20.42,"1,919",1058933,Fockbek,1058000,Rendsburg-Eckernförde
1058004,Altenhof,12.13,306,1058993,Schlei-Ostsee,1058000,Rendsburg-Eckernförde
1058005,Altenholz,19.03,"9,935",1058005,Altenholz,1058000,Rendsburg-Eckernförde
1058007,Arpsdorf,12.1,284,1058995,Mittelholstein,1058000,Rendsburg-Eckernförde
1058008,Ascheffel,10.39,978,1058990,Hüttener Berge,1058000,Rendsburg-Eckernförde
1058009,Aukrug,49.91,"3,811",1058995,Mittelholstein,1058000,Rendsburg-Eckernförde
1058010,Bargstall,4.62,139,1058947,Hohner Harde,1058000,Rendsburg-Eckernförde
1058011,Bargstedt,25.31,711,1058964,Nortorfer  Land,1058000,Rendsburg-Eckernförde
1058012,Barkelsby,17.87,"1,515",1058993,Schlei-Ostsee,1058000,Rendsburg-Eckernförde
1058013,Beldorf,11.96,290,1058995,Mittelholstein,1058000,Rendsburg-Eckernförde
1058014,Bendorf,20.47,442,1058995,Mittelholstein,1058000,Rendsburg-Eckernförde
1058015,Beringstedt,14.3,730,1058995,Mittelholstein,1058000,Rendsburg-Eckernförde
1058016,Bissee,9.27,165,1058989,Bordesholm,1058000,Rendsburg-Eckernförde
1058018,Blumenthal,7.8,710,1058959,Molfsee,1058000,Rendsburg-Eckernförde
1058019,Böhnhusen,5.29,296,1058930,Flintbek,1058000,Rendsburg-Eckernförde
1058021,Bokel,15.27,588,1058964,Nortorfer  Land,1058000,Rendsburg-Eckernförde
1058022,Bordesholm,10.16,"7,646",1058989,Bordesholm,1058000,Rendsburg-Eckernförde
1058023,Borgdorf-Seedorf,6.63,417,1058964,Nortorfer  Land,1058000,Rendsburg-Eckernförde
1058024,Borgstedt,9.15,"1,565",1058990,Hüttener Berge,1058000,Rendsburg-Eckernförde
1058025,Bornholt,10.94,170,1058995,Mittelholstein,1058000,Rendsburg-Eckernförde
1058026,Bovenau,26.2,"1,094",1058988,Eiderkanal,1058000,Rendsburg-Eckernförde
1058027,Brammer,13.66,361,1058964,Nortorfer  Land,1058000,Rendsburg-Eckernförde
1058028,Bredenbek,12.43,"1,525",1058903,Achterwehr,1058000,Rendsburg-Eckernförde
1058029,Breiholz,18.49,"1,356",1058947,Hohner Harde,1058000,Rendsburg-Eckernförde
1058030,Brekendorf,20.47,"1,000",1058990,Hüttener Berge,1058000,Rendsburg-Eckernförde
1058031,Brinjahe,4.66,115,1058953,Jevenstedt,1058000,Rendsburg-Eckernförde
1058032,Brodersby,9.79,663,1058993,Schlei-Ostsee,1058000,Rendsburg-Eckernförde
1058033,Brügge,7.86,993,1058989,Bordesholm,1058000,Rendsburg-Eckernförde
1058034,"Büdelsdorf, Stadt",6.48,"10,287",1058034,"Büdelsdorf, Stadt",1058000,Rendsburg-Eckernförde
1058035,Bünsdorf,13.24,617,1058990,Hüttener Berge,1058000,Rendsburg-Eckernförde
1058036,Christiansholm,8.42,226,1058947,Hohner Harde,1058000,Rendsburg-Eckernförde
1058037,Dänischenhagen,15.71,"3,924",1058922,Dänischenhagen,1058000,Rendsburg-Eckernförde
1058038,Dätgen,10.61,632,1058964,Nortorfer  Land,1058000,Rendsburg-Eckernförde
1058039,Damendorf,7.48,431,1058990,Hüttener Berge,1058000,Rendsburg-Eckernförde
1058040,Damp,13.81,"1,419",1058993,Schlei-Ostsee,1058000,Rendsburg-Eckernförde
1058042,Dörphof,15.02,708,1058993,Schlei-Ostsee,1058000,Rendsburg-Eckernförde
1058043,"Eckernförde, Stadt",21.38,"21,979",1058043,"Eckernförde, Stadt",1058000,Rendsburg-Eckernförde
1058044,Ehndorf,14.68,629,1058995,Mittelholstein,1058000,Rendsburg-Eckernförde
1058045,Eisendorf,5.49,280,1058964,Nortorfer  Land,1058000,Rendsburg-Eckernförde
1058046,Ellerdorf,10.2,496,1058964,Nortorfer  Land,1058000,Rendsburg-Eckernförde
1058047,Elsdorf-Westermühlen,27.48,"1,599",1058947,Hohner Harde,1058000,Rendsburg-Eckernförde
1058048,Embühren,7.45,203,1058953,Jevenstedt,1058000,Rendsburg-Eckernförde
1058049,Emkendorf,38.93,"1,356",1058964,Nortorfer  Land,1058000,Rendsburg-Eckernförde
