kennziffer,name,fl17,bev17,sgtyp,sgtyp_name,wo,,mittelb17,mittelb17name,ihk17,ihk17name
6532021,"Solms, Stadt",34.05,"13,484",30,Größere Kleinstadt,1,West,60210,Wetzlar,18,IHK Lahn-Dill
6532022,Waldsolms,44.75,"4,765",50,Landgemeinde,1,West,60210,Wetzlar,18,IHK Lahn-Dill
6532023,"Wetzlar, Stadt",75.67,"52,828",20,Mittelstadt,1,West,60210,Wetzlar,18,IHK Lahn-Dill
6533001,Beselich,31.53,"5,715",40,Kleine Kleinstadt,1,West,60215,Limburg,48,IHK zu Limburg
6533002,Brechen,24.86,"6,491",40,Kleine Kleinstadt,1,West,60215,Limburg,48,IHK zu Limburg
6533003,"Bad Camberg, Stadt",54.63,"14,217",30,Größere Kleinstadt,1,West,60215,Limburg,48,IHK zu Limburg
6533004,Dornburg,33.24,"8,533",40,Kleine Kleinstadt,1,West,60215,Limburg,48,IHK zu Limburg
6533005,Elbtal,11.11,"2,425",50,Landgemeinde,1,West,60215,Limburg,48,IHK zu Limburg
6533006,Elz,16.86,"8,190",40,Kleine Kleinstadt,1,West,60215,Limburg,48,IHK zu Limburg
6533007,"Hadamar, Stadt",40.99,"12,466",30,Größere Kleinstadt,1,West,60215,Limburg,48,IHK zu Limburg
6533008,Hünfelden,62.70,"9,611",40,Kleine Kleinstadt,1,West,60215,Limburg,48,IHK zu Limburg
6533009,"Limburg a.d. Lahn, Kreisstadt",45.15,"34,989",20,Mittelstadt,1,West,60215,Limburg,48,IHK zu Limburg
6533010,Löhnberg,33.85,"4,422",50,Landgemeinde,1,West,60214,Weilburg,48,IHK zu Limburg
6533011,"Mengerskirchen, Marktflecken",30.82,"5,781",40,Kleine Kleinstadt,1,West,60214,Weilburg,48,IHK zu Limburg
6533012,"Merenberg, Marktflecken",23.09,"3,161",50,Landgemeinde,1,West,60214,Weilburg,48,IHK zu Limburg
6533013,"Runkel, Stadt",43.72,"9,361",40,Kleine Kleinstadt,1,West,60215,Limburg,48,IHK zu Limburg
6533014,Selters (Taunus),40.47,"7,899",40,Kleine Kleinstadt,1,West,60215,Limburg,48,IHK zu Limburg
6533015,"Villmar, Marktflecken",43.10,"6,772",40,Kleine Kleinstadt,1,West,60215,Limburg,48,IHK zu Limburg
6533016,Waldbrunn (Westerwald),29.77,"5,774",40,Kleine Kleinstadt,1,West,60215,Limburg,48,IHK zu Limburg
6533017,"Weilburg, Stadt",57.50,"13,022",30,Größere Kleinstadt,1,West,60214,Weilburg,48,IHK zu Limburg
6533018,"Weilmünster, Marktflecken",77.42,"8,788",40,Kleine Kleinstadt,1,West,60214,Weilburg,48,IHK zu Limburg
6533019,Weinbach,37.65,"4,354",50,Landgemeinde,1,West,60214,Weilburg,48,IHK zu Limburg
6534001,"Amöneburg, Stadt",43.95,"5,150",40,Kleine Kleinstadt,1,West,60205,Kirchhain,41,IHK Kassel-Marburg
6534002,Angelburg,16.72,"3,536",50,Landgemeinde,1,West,60201,Biedenkopf,18,IHK Lahn-Dill
6534003,Bad Endbach,39.84,"7,987",40,Kleine Kleinstadt,1,West,60203,Gladenbach,18,IHK Lahn-Dill
6534004,"Biedenkopf, Stadt",90.33,"13,689",30,Größere Kleinstadt,1,West,60201,Biedenkopf,18,IHK Lahn-Dill
6534005,Breidenbach,44.83,"6,809",40,Kleine Kleinstadt,1,West,60201,Biedenkopf,18,IHK Lahn-Dill
6534006,Cölbe,26.66,"6,707",40,Kleine Kleinstadt,1,West,60204,Marburg,41,IHK Kassel-Marburg
6534007,Dautphetal,72.03,"11,474",30,Größere Kleinstadt,1,West,60201,Biedenkopf,18,IHK Lahn-Dill
6534008,Ebsdorfergrund,72.89,"8,892",40,Kleine Kleinstadt,1,West,60204,Marburg,41,IHK Kassel-Marburg
6534009,Fronhausen,27.88,"4,120",50,Landgemeinde,1,West,60204,Marburg,41,IHK Kassel-Marburg
6534010,"Gladenbach, Stadt",72.28,"12,281",30,Größere Kleinstadt,1,West,60203,Gladenbach,18,IHK Lahn-Dill
6534011,"Kirchhain, Stadt",90.92,"16,297",30,Größere Kleinstadt,1,West,60205,Kirchhain,41,IHK Kassel-Marburg
6534012,Lahntal,40.49,"6,959",40,Kleine Kleinstadt,1,West,60204,Marburg,41,IHK Kassel-Marburg
6534013,Lohra,49.18,"5,436",40,Kleine Kleinstadt,1,West,60203,Gladenbach,41,IHK Kassel-Marburg
6534014,"Marburg, Universitätsstadt",123.92,"76,226",20,Mittelstadt,1,West,60204,Marburg,41,IHK Kassel-Marburg
6534015,Münchhausen,41.54,"3,320",50,Landgemeinde,1,West,60204,Marburg,41,IHK Kassel-Marburg
6534016,"Neustadt (Hessen), Stadt",56.88,"9,420",40,Kleine Kleinstadt,1,West,60206,Stadtallendorf,41,IHK Kassel-Marburg
6534017,"Rauschenberg, Stadt",67.33,"4,419",50,Landgemeinde,1,West,60205,Kirchhain,41,IHK Kassel-Marburg
6534018,"Stadtallendorf, Stadt",78.29,"21,348",20,Mittelstadt,1,West,60206,Stadtallendorf,41,IHK Kassel-Marburg
6534019,Steffenberg,24.31,"4,001",50,Landgemeinde,1,West,60201,Biedenkopf,18,IHK Lahn-Dill
6534020,Weimar (Lahn),47.05,"7,055",40,Kleine Kleinstadt,1,West,60204,Marburg,41,IHK Kassel-Marburg
6534021,"Wetter (Hessen), Stadt",104.56,"8,787",40,Kleine Kleinstadt,1,West,60204,Marburg,41,IHK Kassel-Marburg
6534022,Wohratal,30.66,"2,252",50,Landgemeinde,1,West,60205,Kirchhain,41,IHK Kassel-Marburg
6535001,"Alsfeld, Stadt",129.69,"15,997",30,Größere Kleinstadt,1,West,60207,Alsfeld,32,IHK Gießen-Friedberg
6535002,Antrifttal,26.59,"1,864",50,Landgemeinde,1,West,60207,Alsfeld,32,IHK Gießen-Friedberg
6535003,Feldatal,55.69,"2,491",50,Landgemeinde,1,West,60207,Alsfeld,32,IHK Gießen-Friedberg
6535004,Freiensteinau,65.67,"3,086",50,Landgemeinde,1,West,60208,Lauterbach,32,IHK Gießen-Friedberg
6535005,Gemünden (Felda),55.00,"2,704",50,Landgemeinde,1,West,60207,Alsfeld,32,IHK Gießen-Friedberg
6535006,"Grebenau, Stadt",55.37,"2,388",50,Landgemeinde,1,West,60207,Alsfeld,32,IHK Gießen-Friedberg
6535007,Grebenhain,91.62,"4,604",50,Landgemeinde,1,West,60208,Lauterbach,32,IHK Gießen-Friedberg
6535008,"Herbstein, Stadt",79.98,"4,801",50,Landgemeinde,1,West,60208,Lauterbach,32,IHK Gießen-Friedberg
6535009,"Homberg (Ohm), Stadt",88.02,"7,424",40,Kleine Kleinstadt,1,West,60207,Alsfeld,32,IHK Gießen-Friedberg
6535010,"Kirtorf, Stadt",79.91,"3,164",50,Landgemeinde,1,West,60207,Alsfeld,32,IHK Gießen-Friedberg
6535011,"Lauterbach (Hessen), Kreisstadt",102.00,"14,126",30,Größere Kleinstadt,1,West,60208,Lauterbach,32,IHK Gießen-Friedberg
6535012,Lautertal (Vogelsberg),53.61,"2,338",50,Landgemeinde,1,West,60208,Lauterbach,32,IHK Gießen-Friedberg
6535013,Mücke,86.23,"9,300",40,Kleine Kleinstadt,1,West,60212,Grünberg/Laubach,32,IHK Gießen-Friedberg
6535014,"Romrod, Stadt",54.43,"2,690",50,Landgemeinde,1,West,60207,Alsfeld,32,IHK Gießen-Friedberg
6535015,"Schlitz, Stadt",142.09,"9,685",40,Kleine Kleinstadt,1,West,60208,Lauterbach,32,IHK Gießen-Friedberg
6535016,"Schotten, Stadt",133.56,"10,102",30,Größere Kleinstadt,1,West,60212,Grünberg/Laubach,32,IHK Gießen-Friedberg
6535017,Schwalmtal,54.38,"2,788",50,Landgemeinde,1,West,60207,Alsfeld,32,IHK Gießen-Friedberg
6535018,"Ulrichstein, Stadt",65.61,"2,995",50,Landgemeinde,1,West,60208,Lauterbach,32,IHK Gießen-Friedberg
6535019,Wartenberg,39.54,"3,904",50,Landgemeinde,1,West,60208,Lauterbach,32,IHK Gießen-Friedberg
6611000,"Kassel, documenta-Stadt",106.78,"200,736",10,Großstadt,1,West,60104,Kassel,41,IHK Kassel-Marburg
6631001,Bad Salzschlirf,13.04,"3,326",50,Landgemeinde,1,West,60122,Fulda,30,IHK Fulda
6631002,"Burghaun, Marktgemeinde",65.05,"6,346",40,Kleine Kleinstadt,1,West,60121,Hünfeld,30,IHK Fulda
6631003,Dipperz,30.05,"3,458",50,Landgemeinde,1,West,60122,Fulda,30,IHK Fulda
6631004,Ebersburg,37.04,"4,567",50,Landgemeinde,1,West,60122,Fulda,30,IHK Fulda
6631005,Ehrenberg (Rhön),40.84,"2,594",50,Landgemeinde,1,West,60122,Fulda,30,IHK Fulda
6631006,Eichenzell,56.00,"10,975",30,Größere Kleinstadt,1,West,60122,Fulda,30,IHK Fulda
6631007,"Eiterfeld, Marktgemeinde",89.83,"7,070",40,Kleine Kleinstadt,1,West,60121,Hünfeld,30,IHK Fulda
6631008,Flieden,49.65,"8,701",40,Kleine Kleinstadt,1,West,60122,Fulda,30,IHK Fulda
6631009,"Fulda, Stadt",104.04,"67,973",20,Mittelstadt,1,West,60122,Fulda,30,IHK Fulda
6631010,"Gersfeld (Rhön), Stadt",89.37,"5,475",40,Kleine Kleinstadt,1,West,60122,Fulda,30,IHK Fulda
6631011,Großenlüder,73.95,"8,544",40,Kleine Kleinstadt,1,West,60122,Fulda,30,IHK Fulda
6631012,"Hilders, Marktgemeinde",70.38,"4,662",50,Landgemeinde,1,West,60122,Fulda,30,IHK Fulda
6631013,Hofbieber,87.25,"6,042",40,Kleine Kleinstadt,1,West,60122,Fulda,30,IHK Fulda
6631014,Hosenfeld,50.71,"4,668",50,Landgemeinde,1,West,60122,Fulda,30,IHK Fulda
6631015,"Hünfeld, Konrad-Zuse-Stadt",119.77,"16,414",30,Größere Kleinstadt,1,West,60121,Hünfeld,30,IHK Fulda
6631016,Kalbach,70.64,"6,320",40,Kleine Kleinstadt,1,West,60122,Fulda,30,IHK Fulda
6631017,Künzell,30.29,"16,527",30,Größere Kleinstadt,1,West,60122,Fulda,30,IHK Fulda
6631018,Neuhof,90.28,"10,871",30,Größere Kleinstadt,1,West,60122,Fulda,30,IHK Fulda
6631019,Nüsttal,45.50,"2,804",50,Landgemeinde,1,West,60121,Hünfeld,30,IHK Fulda
6631020,Petersberg,35.51,"15,783",30,Größere Kleinstadt,1,West,60122,Fulda,30,IHK Fulda
6631021,Poppenhausen (Wasserkuppe),40.77,"2,609",50,Landgemeinde,1,West,60122,Fulda,30,IHK Fulda
6631022,"Rasdorf, Point-Alpha-Gemeinde",30.07,"1,624",50,Landgemeinde,1,West,60121,Hünfeld,30,IHK Fulda
6631023,"Tann (Rhön), Stadt",60.45,"4,430",50,Landgemeinde,1,West,60122,Fulda,30,IHK Fulda
6632001,Alheim,63.83,"4,951",50,Landgemeinde,1,West,60117,Bebra/Rotenburg a.d.Fulda,41,IHK Kassel-Marburg
6632002,"Bad Hersfeld, Kreisstadt",73.82,"29,767",20,Mittelstadt,1,West,60119,Bad Hersfeld,41,IHK Kassel-Marburg
6632003,"Bebra, Stadt",93.64,"14,078",30,Größere Kleinstadt,1,West,60117,Bebra/Rotenburg a.d.Fulda,41,IHK Kassel-Marburg
6632004,Breitenbach a. Herzberg,42.14,"1,699",50,Landgemeinde,1,West,60119,Bad Hersfeld,41,IHK Kassel-Marburg
6632005,Cornberg,23.36,"1,347",50,Landgemeinde,1,West,60118,Sontra,41,IHK Kassel-Marburg
6632006,Friedewald,39.65,"2,420",50,Landgemeinde,1,West,60119,Bad Hersfeld,41,IHK Kassel-Marburg
6632007,Hauneck,17.75,"3,222",50,Landgemeinde,1,West,60119,Bad Hersfeld,41,IHK Kassel-Marburg
6632008,Haunetal,54.91,"2,907",50,Landgemeinde,1,West,60119,Bad Hersfeld,41,IHK Kassel-Marburg
6632009,"Heringen (Werra), Stadt",61.17,"7,223",40,Kleine Kleinstadt,1,West,60120,Heringen (Werra),41,IHK Kassel-Marburg
6632010,Hohenroda,35.73,"3,089",50,Landgemeinde,1,West,60120,Heringen (Werra),41,IHK Kassel-Marburg
6632011,Kirchheim,50.65,"3,539",50,Landgemeinde,1,West,60119,Bad Hersfeld,41,IHK Kassel-Marburg
6632012,Ludwigsau,111.93,"5,508",40,Kleine Kleinstadt,1,West,60119,Bad Hersfeld,41,IHK Kassel-Marburg
6632013,Nentershausen,57.06,"2,617",50,Landgemeinde,1,West,60118,Sontra,41,IHK Kassel-Marburg
6632014,Neuenstein,64.83,"2,947",50,Landgemeinde,1,West,60119,Bad Hersfeld,41,IHK Kassel-Marburg
6632015,"Niederaula, Marktgemeinde",64.16,"5,351",40,Kleine Kleinstadt,1,West,60119,Bad Hersfeld,41,IHK Kassel-Marburg
6632016,"Philippsthal (Werra), Marktgemeinde",21.31,"4,183",50,Landgemeinde,1,West,60120,Heringen (Werra),41,IHK Kassel-Marburg
6632017,Ronshausen,37.65,"2,307",50,Landgemeinde,1,West,60117,Bebra/Rotenburg a.d.Fulda,41,IHK Kassel-Marburg
6632018,"Rotenburg a. d. Fulda, Stadt",79.83,"14,487",30,Größere Kleinstadt,1,West,60117,Bebra/Rotenburg a.d.Fulda,41,IHK Kassel-Marburg
6632019,Schenklengsfeld,63.79,"4,413",50,Landgemeinde,1,West,60119,Bad Hersfeld,41,IHK Kassel-Marburg
6632020,Wildeck,39.88,"5,046",40,Kleine Kleinstadt,1,West,60120,Heringen (Werra),41,IHK Kassel-Marburg
6633001,Ahnatal,18.03,"7,980",40,Kleine Kleinstadt,1,West,60104,Kassel,41,IHK Kassel-Marburg
6633002,"Bad Karlshafen, Stadt",14.85,"3,641",50,Landgemeinde,1,West,60101,Hofgeismar,41,IHK Kassel-Marburg
6633003,"Baunatal, Stadt",38.26,"27,704",20,Mittelstadt,1,West,60104,Kassel,41,IHK Kassel-Marburg
6633004,Breuna,40.47,"3,627",50,Landgemeinde,1,West,60103,Wolfhagen,41,IHK Kassel-Marburg
6633005,Calden,54.84,"7,754",40,Kleine Kleinstadt,1,West,60104,Kassel,41,IHK Kassel-Marburg
6633006,Bad Emstal,38.67,"6,015",40,Kleine Kleinstadt,1,West,60103,Wolfhagen,41,IHK Kassel-Marburg
6633007,Espenau,13.59,"5,231",40,Kleine Kleinstadt,1,West,60104,Kassel,41,IHK Kassel-Marburg
6633008,Fuldabrück,17.85,"8,740",40,Kleine Kleinstadt,1,West,60104,Kassel,41,IHK Kassel-Marburg
6633009,Fuldatal,33.68,"12,274",30,Größere Kleinstadt,1,West,60104,Kassel,41,IHK Kassel-Marburg
6633010,"Grebenstein, Stadt",49.85,"5,757",40,Kleine Kleinstadt,1,West,60104,Kassel,41,IHK Kassel-Marburg
6633011,Habichtswald,28.21,"5,014",40,Kleine Kleinstadt,1,West,60104,Kassel,41,IHK Kassel-Marburg
6633012,Helsa,25.77,"5,580",40,Kleine Kleinstadt,1,West,60104,Kassel,41,IHK Kassel-Marburg
6633013,"Hofgeismar, Stadt",86.39,"15,210",30,Größere Kleinstadt,1,West,60101,Hofgeismar,41,IHK Kassel-Marburg
6633014,"Immenhausen, Stadt",28.54,"6,985",40,Kleine Kleinstadt,1,West,60104,Kassel,41,IHK Kassel-Marburg
6633015,Kaufungen,26.13,"12,459",30,Größere Kleinstadt,1,West,60104,Kassel,41,IHK Kassel-Marburg
6633016,"Liebenau, Stadt",48.87,"3,098",50,Landgemeinde,1,West,60101,Hofgeismar,41,IHK Kassel-Marburg
6633017,Lohfelden,16.57,"14,118",30,Größere Kleinstadt,1,West,60104,Kassel,41,IHK Kassel-Marburg
6633018,"Naumburg, Stadt",66.29,"5,038",40,Kleine Kleinstadt,1,West,60103,Wolfhagen,41,IHK Kassel-Marburg
6633019,Nieste,4.20,"1,995",50,Landgemeinde,1,West,60104,Kassel,41,IHK Kassel-Marburg
6633020,Niestetal,22.15,"11,030",30,Größere Kleinstadt,1,West,60104,Kassel,41,IHK Kassel-Marburg
6633021,Oberweser,41.16,"3,206",50,Landgemeinde,1,West,60101,Hofgeismar,41,IHK Kassel-Marburg
6633022,Reinhardshagen,12.98,"4,434",50,Landgemeinde,1,West,60104,Kassel,41,IHK Kassel-Marburg
6633023,Schauenburg,30.86,"10,197",30,Größere Kleinstadt,1,West,60104,Kassel,41,IHK Kassel-Marburg
6633024,Söhrewald,58.90,"4,741",50,Landgemeinde,1,West,60104,Kassel,41,IHK Kassel-Marburg
6633025,"Trendelburg, Stadt",69.35,"4,965",50,Landgemeinde,1,West,60101,Hofgeismar,41,IHK Kassel-Marburg
6633026,"Vellmar, Stadt",13.97,"18,089",30,Größere Kleinstadt,1,West,60104,Kassel,41,IHK Kassel-Marburg
6633027,Wahlsburg,11.43,"2,038",50,Landgemeinde,1,West,60101,Hofgeismar,41,IHK Kassel-Marburg
6633028,"Wolfhagen, Stadt",111.95,"13,121",30,Größere Kleinstadt,1,West,60103,Wolfhagen,41,IHK Kassel-Marburg
6633029,"Zierenberg, Stadt",86.53,"6,633",40,Kleine Kleinstadt,1,West,60104,Kassel,41,IHK Kassel-Marburg
6633200,"Gutsbezirk Reinhardswald, gemfr. Gebiet",182.58,0,50,Landgemeinde,1,West,60104,Kassel,41,IHK Kassel-Marburg
6634001,"Borken (Hessen), Stadt",82.30,"12,742",30,Größere Kleinstadt,1,West,60114,Borken (Hessen),41,IHK Kassel-Marburg
6634002,Edermünde,25.83,"7,370",40,Kleine Kleinstadt,1,West,60104,Kassel,41,IHK Kassel-Marburg
6634003,"Felsberg, Stadt",83.28,"10,616",30,Größere Kleinstadt,1,West,60111,Melsungen,41,IHK Kassel-Marburg
6634004,Frielendorf,85.83,"7,249",40,Kleine Kleinstadt,1,West,60116,Schwalmstadt,41,IHK Kassel-Marburg
6634005,"Fritzlar, Dom- und Kaiserstadt",88.78,"14,676",30,Größere Kleinstadt,1,West,60110,Fritzlar,41,IHK Kassel-Marburg
6634006,Gilserberg,61.58,"3,031",50,Landgemeinde,1,West,60116,Schwalmstadt,41,IHK Kassel-Marburg
6634007,"Gudensberg, Stadt",46.50,"9,651",40,Kleine Kleinstadt,1,West,60104,Kassel,41,IHK Kassel-Marburg
6634008,Guxhagen,26.18,"5,315",40,Kleine Kleinstadt,1,West,60104,Kassel,41,IHK Kassel-Marburg
6634009,"Homberg (Efze), Reformationsstadt, Kreisstadt",99.99,"14,039",30,Größere Kleinstadt,1,West,60115,Homberg (Efze),41,IHK Kassel-Marburg
6634010,Jesberg,49.77,"2,322",50,Landgemeinde,1,West,60116,Schwalmstadt,41,IHK Kassel-Marburg
6634011,Knüllwald,100.68,"4,417",50,Landgemeinde,1,West,60115,Homberg (Efze),41,IHK Kassel-Marburg
6634012,Körle,17.51,"2,933",50,Landgemeinde,1,West,60104,Kassel,41,IHK Kassel-Marburg
6634013,Malsfeld,34.49,"3,962",50,Landgemeinde,1,West,60111,Melsungen,41,IHK Kassel-Marburg
6634014,"Melsungen, Stadt",63.10,"13,682",30,Größere Kleinstadt,1,West,60111,Melsungen,41,IHK Kassel-Marburg
6634015,Morschen,47.94,"3,240",50,Landgemeinde,1,West,60111,Melsungen,41,IHK Kassel-Marburg
6634016,Neuental,38.65,"3,039",50,Landgemeinde,1,West,60114,Borken (Hessen),41,IHK Kassel-Marburg
6634017,"Neukirchen, Stadt",66.26,"7,022",40,Kleine Kleinstadt,1,West,60116,Schwalmstadt,41,IHK Kassel-Marburg
6634018,"Niedenstein, Stadt",30.61,"5,277",40,Kleine Kleinstadt,1,West,60104,Kassel,41,IHK Kassel-Marburg
6634019,Oberaula,43.95,"3,221",50,Landgemeinde,1,West,60116,Schwalmstadt,41,IHK Kassel-Marburg
6634020,Ottrau,48.49,"2,201",50,Landgemeinde,1,West,60116,Schwalmstadt,41,IHK Kassel-Marburg
6634021,Schrecksbach,36.61,"3,045",50,Landgemeinde,1,West,60116,Schwalmstadt,41,IHK Kassel-Marburg
6634022,"Schwalmstadt, Konfirmationsstadt",84.74,"18,119",30,Größere Kleinstadt,1,West,60116,Schwalmstadt,41,IHK Kassel-Marburg
6634023,"Schwarzenborn, Stadt",26.90,"1,275",50,Landgemeinde,1,West,60116,Schwalmstadt,41,IHK Kassel-Marburg
6634024,"Spangenberg, Liebenbachstadt",97.70,"6,278",40,Kleine Kleinstadt,1,West,60111,Melsungen,41,IHK Kassel-Marburg
6634025,Wabern,51.41,"7,349",40,Kleine Kleinstadt,1,West,60110,Fritzlar,41,IHK Kassel-Marburg
6634026,Willingshausen,59.96,"4,782",50,Landgemeinde,1,West,60116,Schwalmstadt,41,IHK Kassel-Marburg
6634027,Bad Zwesten,39.45,"3,901",50,Landgemeinde,1,West,60114,Borken (Hessen),41,IHK Kassel-Marburg
6635001,Allendorf (Eder),41.79,"5,602",40,Kleine Kleinstadt,1,West,60107,Allendorf (Eder)/Battenberg,41,IHK Kassel-Marburg
6635002,"Bad Arolsen, Stadt",126.38,"15,452",30,Größere Kleinstadt,1,West,60102,Bad Arolsen,41,IHK Kassel-Marburg
6635003,"Bad Wildungen, Stadt",120.08,"17,083",30,Größere Kleinstadt,1,West,60109,Bad Wildungen,41,IHK Kassel-Marburg
6635004,"Battenberg (Eder), Stadt",64.73,"5,292",40,Kleine Kleinstadt,1,West,60107,Allendorf (Eder)/Battenberg,41,IHK Kassel-Marburg
6635005,Bromskirchen,35.23,"1,925",50,Landgemeinde,1,West,60107,Allendorf (Eder)/Battenberg,41,IHK Kassel-Marburg
6635006,Burgwald,41.29,"4,984",50,Landgemeinde,1,West,60108,Frankenberg (Eder),41,IHK Kassel-Marburg
6635007,Diemelsee,121.56,"4,803",50,Landgemeinde,1,West,60106,Korbach,41,IHK Kassel-Marburg
6635008,"Diemelstadt, Stadt",82.58,"5,190",40,Kleine Kleinstadt,1,West,60102,Bad Arolsen,41,IHK Kassel-Marburg
6635009,Edertal,115.73,"6,301",40,Kleine Kleinstadt,1,West,60109,Bad Wildungen,41,IHK Kassel-Marburg
6635010,"Frankenau, Stadt",57.29,"2,908",50,Landgemeinde,1,West,60108,Frankenberg (Eder),41,IHK Kassel-Marburg
6635011,"Frankenberg (Eder), Stadt",124.87,"17,753",30,Größere Kleinstadt,1,West,60108,Frankenberg (Eder),41,IHK Kassel-Marburg
6635012,"Gemünden (Wohra), Stadt",58.67,"3,816",50,Landgemeinde,1,West,60108,Frankenberg (Eder),41,IHK Kassel-Marburg
6635013,Haina (Kloster),91.28,"3,490",50,Landgemeinde,1,West,60108,Frankenberg (Eder),41,IHK Kassel-Marburg
6635014,"Hatzfeld (Eder), Stadt",58.51,"3,024",50,Landgemeinde,1,West,60107,Allendorf (Eder)/Battenberg,41,IHK Kassel-Marburg
6635015,"Korbach, Hansestadt, Kreisstadt",123.98,"23,631",20,Mittelstadt,1,West,60106,Korbach,41,IHK Kassel-Marburg
6635016,"Lichtenfels, Stadt",96.73,"4,136",50,Landgemeinde,1,West,60106,Korbach,41,IHK Kassel-Marburg
6635017,"Rosenthal, Stadt",51.54,"2,188",50,Landgemeinde,1,West,60108,Frankenberg (Eder),41,IHK Kassel-Marburg
6635018,Twistetal,74.00,"4,395",50,Landgemeinde,1,West,60106,Korbach,41,IHK Kassel-Marburg
6635019,Vöhl,98.81,"5,608",40,Kleine Kleinstadt,1,West,60106,Korbach,41,IHK Kassel-Marburg
6635020,"Volkmarsen, Stadt",67.47,"6,847",40,Kleine Kleinstadt,1,West,60102,Bad Arolsen,41,IHK Kassel-Marburg
6635021,"Waldeck, Stadt",115.73,"6,759",40,Kleine Kleinstadt,1,West,60106,Korbach,41,IHK Kassel-Marburg
6635022,Willingen (Upland),80.19,"6,069",40,Kleine Kleinstadt,1,West,60106,Korbach,41,IHK Kassel-Marburg
6636001,"Bad Sooden-Allendorf, Stadt",73.52,"8,594",40,Kleine Kleinstadt,1,West,60105,Witzenhausen,41,IHK Kassel-Marburg
6636002,Berkatal,19.56,"1,503",50,Landgemeinde,1,West,60113,Eschwege,41,IHK Kassel-Marburg
6636003,"Eschwege, Kreisstadt",63.27,"19,647",30,Größere Kleinstadt,1,West,60113,Eschwege,41,IHK Kassel-Marburg
6636004,"Großalmerode, Stadt",37.62,"6,389",40,Kleine Kleinstadt,1,West,60112,Hessisch Lichtenau,41,IHK Kassel-Marburg
6636005,Herleshausen,59.52,"2,787",50,Landgemeinde,1,West,60118,Sontra,41,IHK Kassel-Marburg
6636006,"Hessisch Lichtenau, Stadt",105.87,"12,284",30,Größere Kleinstadt,1,West,60112,Hessisch Lichtenau,41,IHK Kassel-Marburg
6636007,Meinhard,39.70,"4,616",50,Landgemeinde,1,West,60113,Eschwege,41,IHK Kassel-Marburg
6636008,Meißner,44.81,"3,005",50,Landgemeinde,1,West,60113,Eschwege,41,IHK Kassel-Marburg
6636009,Neu-Eichenberg,27.53,"1,827",50,Landgemeinde,1,West,60105,Witzenhausen,41,IHK Kassel-Marburg
6636010,Ringgau,66.81,"2,924",50,Landgemeinde,1,West,60113,Eschwege,41,IHK Kassel-Marburg
6636011,"Sontra, Stadt",111.29,"7,856",40,Kleine Kleinstadt,1,West,60118,Sontra,41,IHK Kassel-Marburg
6636012,"Waldkappel, Stadt",96.48,"4,309",50,Landgemeinde,1,West,60113,Eschwege,41,IHK Kassel-Marburg
6636013,"Wanfried, Stadt",46.90,"4,175",50,Landgemeinde,1,West,60113,Eschwege,41,IHK Kassel-Marburg
6636014,Wehretal,39.20,"5,004",40,Kleine Kleinstadt,1,West,60113,Eschwege,41,IHK Kassel-Marburg
6636015,Weißenborn,15.60,"1,018",50,Landgemeinde,1,West,60113,Eschwege,41,IHK Kassel-Marburg
6636016,"Witzenhausen, Stadt",126.69,"15,163",30,Größere Kleinstadt,1,West,60105,Witzenhausen,41,IHK Kassel-Marburg
6636200,"Gutsbezirk Kaufunger Wald, gemfr. Gebiet",50.32,0,50,Landgemeinde,1,West,60105,Witzenhausen,41,IHK Kassel-Marburg
7111000,"Koblenz, Stadt",105.25,"113,844",10,Großstadt,1,West,70109,Koblenz/Lahnstein,43,IHK Koblenz
7131007,"Bad Neuenahr-Ahrweiler, Stadt",63.38,"28,048",20,Mittelstadt,1,West,70105,Bad Neuenahr-Ahrweiler,43,IHK Koblenz
7131070,"Remagen, Stadt",33.21,"16,725",30,Größere Kleinstadt,1,West,70105,Bad Neuenahr-Ahrweiler,43,IHK Koblenz
7131077,"Sinzig, Stadt",41.10,"17,540",30,Größere Kleinstadt,1,West,70105,Bad Neuenahr-Ahrweiler,43,IHK Koblenz
7131090,Grafschaft,57.60,"10,914",30,Größere Kleinstadt,1,West,70105,Bad Neuenahr-Ahrweiler,43,IHK Koblenz
7131901,Adenau,257.73,"12,999",40,Kleine Kleinstadt,1,West,70105,Bad Neuenahr-Ahrweiler,43,IHK Koblenz
7131902,Altenahr,153.71,"10,971",50,Landgemeinde,1,West,70105,Bad Neuenahr-Ahrweiler,43,IHK Koblenz
7131903,Bad Breisig,41.81,"13,368",40,Kleine Kleinstadt,1,West,70107,Andernach,43,IHK Koblenz
7131904,Brohltal,138.48,"18,349",50,Landgemeinde,1,West,70107,Andernach,43,IHK Koblenz
7132901,Altenkirchen (Westerwald),153.56,"22,758",40,Kleine Kleinstadt,1,West,70102,Altenkirchen,43,IHK Koblenz
7132903,Daaden-Herdorf,79.04,"17,467",40,Kleine Kleinstadt,1,West,70101,Betzdorf/Kirchen/Wissen,43,IHK Koblenz
7132904,Flammersfeld,75.42,"12,032",50,Landgemeinde,1,West,70102,Altenkirchen,43,IHK Koblenz
7132906,Hamm (Sieg),42.28,"12,474",50,Landgemeinde,1,West,70101,Betzdorf/Kirchen/Wissen,43,IHK Koblenz
